x y z radius
10.331351 9.118751 18.674038 0.048504 
10.622375 5.141423 18.674038 0.048504 
10.719383 6.936071 18.674038 0.048504 
10.719383 7.178591 18.674038 0.048504 
10.767887 7.809143 18.674038 0.048504 
10.864895 7.760639 18.674038 0.048504 
11.301431 5.189927 18.674038 0.048504 
11.301431 5.238431 18.674038 0.048504 
11.349935 5.820479 18.674038 0.068595 
11.689463 5.189927 18.674038 0.048504 
11.689463 5.238431 18.674038 0.048504 
11.689463 5.286935 18.674038 0.048504 
3.686304 10.282847 18.722542 0.084011 
4.122840 11.301431 18.722542 0.048504 
4.171344 11.058911 18.722542 0.048504 
4.219848 11.058911 18.722542 0.048504 
4.510872 4.898903 18.722542 0.048504 
4.704888 9.409775 18.722542 0.084011 
4.850399 4.753392 18.722542 0.048504 
5.965991 5.771975 18.722542 0.068595 
6.062999 7.227095 18.722542 0.068595 
6.062999 8.148671 18.722542 0.068595 
6.305519 9.264263 18.722542 0.048504 
6.354023 9.215759 18.722542 0.048504 
6.451031 4.316856 18.722542 0.084011 
6.499535 4.704888 18.722542 0.068595 
6.548039 9.118751 18.722542 0.048504 
6.596543 3.977328 18.722542 0.048504 
6.645047 4.413864 18.722542 0.068595 
6.742055 3.734808 18.722542 0.048504 
6.790559 3.734808 18.722542 0.048504 
6.887567 9.603791 18.722542 0.048504 
6.936071 4.559376 18.722542 0.068595 
6.984575 9.167255 18.722542 0.048504 
7.227095 4.268352 18.722542 0.068595 
7.469615 9.458279 18.722542 0.153383 
7.663631 7.857647 18.722542 0.084011 
7.760639 8.876231 18.722542 0.084011 
7.857647 7.615127 18.722542 0.048504 
7.906151 7.566623 18.722542 0.068595 
8.294183 7.954655 18.722542 0.048504 
8.342687 7.421111 18.722542 0.048504 
8.391191 7.372607 18.722542 0.048504 
8.439695 7.372607 18.722542 0.048504 
8.488199 7.566623 18.722542 0.048504 
8.827727 5.771975 18.722542 0.048504 
9.021743 5.626463 18.722542 0.068595 
10.282847 9.118751 18.722542 0.048504 
10.573871 5.141423 18.722542 0.048504 
10.719383 6.936071 18.722542 0.048504 
10.719383 7.178591 18.722542 0.048504 
10.816391 7.809143 18.722542 0.048504 
10.913399 7.663631 18.722542 0.048504 
10.913399 7.712135 18.722542 0.048504 
10.961903 7.615127 18.722542 0.068595 
11.301431 5.868983 18.722542 0.068595 
11.689463 5.335439 18.722542 0.048504 
11.689463 5.383943 18.722542 0.048504 
3.686304 10.282847 18.771046 0.084011 
4.074336 11.107415 18.771046 0.048504 
4.122840 11.058911 18.771046 0.048504 
4.122840 11.349935 18.771046 0.048504 
4.268352 5.141423 18.771046 0.048504 
4.316856 5.141423 18.771046 0.048504 
4.559376 4.850399 18.771046 0.048504 
4.704888 9.458279 18.771046 0.084011 
4.753392 4.510872 18.771046 0.048504 
4.753392 9.700799 18.771046 0.048504 
4.753392 9.749303 18.771046 0.048504 
5.820479 7.566623 18.771046 0.048504 
5.917487 5.723471 18.771046 0.048504 
6.014495 5.286935 18.771046 0.048504 
6.062999 7.227095 18.771046 0.068595 
6.111503 8.148671 18.771046 0.068595 
6.257015 9.312767 18.771046 0.048504 
6.451031 4.365360 18.771046 0.084011 
6.499535 4.704888 18.771046 0.084011 
6.596543 4.462368 18.771046 0.068595 
6.596543 9.118751 18.771046 0.048504 
6.645047 3.928824 18.771046 0.048504 
6.839063 3.686304 18.771046 0.048504 
6.887567 9.652295 18.771046 0.048504 
6.984575 4.510872 18.771046 0.068595 
6.984575 9.167255 18.771046 0.048504 
7.033079 4.510872 18.771046 0.048504 
7.033079 6.548039 18.771046 0.048504 
7.130087 4.413864 18.771046 0.048504 
7.178591 4.316856 18.771046 0.068595 
7.227095 4.219848 18.771046 0.068595 
7.324103 4.171344 18.771046 0.048504 
7.372607 4.171344 18.771046 0.048504 
7.469615 9.458279 18.771046 0.153383 
7.615127 7.421111 18.771046 0.048504 
7.615127 7.809143 18.771046 0.068595 
7.663631 7.663631 18.771046 0.068595 
7.712135 7.663631 18.771046 0.068595 
7.760639 7.615127 18.771046 0.068595 
7.760639 8.827727 18.771046 0.048504 
7.809143 7.615127 18.771046 0.068595 
8.245679 7.954655 18.771046 0.048504 
8.536703 7.615127 18.771046 0.048504 
8.876231 5.771975 18.771046 0.048504 
9.021743 5.674967 18.771046 0.048504 
10.282847 9.070247 18.771046 0.048504 
10.476863 9.361271 18.771046 0.048504 
10.525367 5.141423 18.771046 0.048504 
10.719383 7.178591 18.771046 0.048504 
10.864895 7.760639 18.771046 0.048504 
11.010407 7.566623 18.771046 0.084011 
11.252927 5.868983 18.771046 0.068595 
11.689463 5.432447 18.771046 0.048504 
1.746144 7.081583 18.819550 0.048504 
3.686304 10.331351 18.819550 0.084011 
3.928824 4.413864 18.819550 0.048504 
4.074336 11.301431 18.819550 0.048504 
4.365360 5.092919 18.819550 0.048504 
4.607880 4.898903 18.819550 0.048504 
4.656384 9.506783 18.819550 0.068595 
4.753392 4.510872 18.819550 0.048504 
4.801895 4.801895 18.819550 0.048504 
4.801895 9.797807 18.819550 0.068595 
5.238431 8.973239 18.819550 0.048504 
5.286935 9.021743 18.819550 0.048504 
5.529455 9.167255 18.819550 0.048504 
5.626463 7.275599 18.819550 0.048504 
5.626463 7.324103 18.819550 0.048504 
5.820479 7.518119 18.819550 0.048504 
5.868983 5.723471 18.819550 0.068595 
6.062999 7.275599 18.819550 0.048504 
6.160007 8.197175 18.819550 0.068595 
6.451031 4.413864 18.819550 0.084011 
6.548039 4.510872 18.819550 0.048504 
6.548039 4.656384 18.819550 0.068595 
6.548039 8.488199 18.819550 0.068595 
6.596543 8.536703 18.819550 0.068595 
6.645047 9.118751 18.819550 0.048504 
6.693551 9.118751 18.819550 0.048504 
6.742055 9.118751 18.819550 0.048504 
6.887567 3.637800 18.819550 0.048504 
6.887567 9.652295 18.819550 0.048504 
6.984575 9.167255 18.819550 0.068595 
7.033079 6.499535 18.819550 0.048504 
7.081583 4.462368 18.819550 0.068595 
7.081583 6.305519 18.819550 0.048504 
7.130087 4.365360 18.819550 0.048504 
7.275599 4.219848 18.819550 0.048504 
7.421111 4.122840 18.819550 0.048504 
7.469615 9.458279 18.819550 0.160870 
7.566623 7.712135 18.819550 0.068595 
7.615127 7.663631 18.819550 0.084011 
7.615127 7.809143 18.819550 0.048504 
7.712135 8.876231 18.819550 0.068595 
8.585207 7.615127 18.819550 0.048504 
8.633711 7.663631 18.819550 0.048504 
8.682215 7.712135 18.819550 0.048504 
8.924735 5.723471 18.819550 0.048504 
8.973239 5.674967 18.819550 0.068595 
10.282847 9.070247 18.819550 0.048504 
10.476863 5.141423 18.819550 0.048504 
10.525367 9.409775 18.819550 0.048504 
10.719383 7.178591 18.819550 0.048504 
10.864895 7.712135 18.819550 0.048504 
11.058911 7.518119 18.819550 0.084011 
11.204423 5.868983 18.819550 0.048504 
11.689463 5.480951 18.819550 0.048504 
11.689463 5.529455 18.819550 0.048504 
11.689463 5.577959 18.819550 0.048504 
11.737967 5.626463 18.819550 0.048504 
1.503624 6.160007 18.868054 0.048504 
1.697640 7.130087 18.868054 0.048504 
1.697640 7.178591 18.868054 0.048504 
1.697640 7.227095 18.868054 0.048504 
1.697640 7.275599 18.868054 0.048504 
1.746144 7.324103 18.868054 0.048504 
1.746144 7.372607 18.868054 0.048504 
1.746144 7.421111 18.868054 0.048504 
1.746144 7.469615 18.868054 0.048504 
1.746144 7.518119 18.868054 0.048504 
3.734808 10.379855 18.868054 0.068595 
4.025832 11.301431 18.868054 0.048504 
4.413864 5.044415 18.868054 0.048504 
4.607880 4.898903 18.868054 0.048504 
4.704888 9.555287 18.868054 0.068595 
4.704888 9.603791 18.868054 0.068595 
4.753392 4.559376 18.868054 0.048504 
4.753392 4.850399 18.868054 0.048504 
4.801895 9.797807 18.868054 0.068595 
5.529455 5.092919 18.868054 0.048504 
5.529455 9.167255 18.868054 0.048504 
5.868983 5.674967 18.868054 0.048504 
5.868983 7.469615 18.868054 0.048504 
6.014495 7.324103 18.868054 0.068595 
6.208511 8.245679 18.868054 0.068595 
6.257015 8.245679 18.868054 0.068595 
6.402527 8.342687 18.868054 0.048504 
6.402527 8.391191 18.868054 0.048504 
6.451031 4.462368 18.868054 0.068595 
6.451031 8.439695 18.868054 0.048504 
6.499535 4.510872 18.868054 0.048504 
6.499535 4.559376 18.868054 0.048504 
6.499535 4.607880 18.868054 0.048504 
6.499535 8.439695 18.868054 0.048504 
6.645047 8.585207 18.868054 0.068595 
6.742055 6.208511 18.868054 0.048504 
6.936071 9.215759 18.868054 0.048504 
7.033079 6.451031 18.868054 0.048504 
7.081583 6.354023 18.868054 0.048504 
7.275599 4.171344 18.868054 0.048504 
7.421111 3.686304 18.868054 0.048504 
7.421111 9.506783 18.868054 0.160870 
7.518119 7.760639 18.868054 0.068595 
7.566623 7.809143 18.868054 0.048504 
7.615127 7.663631 18.868054 0.068595 
7.712135 8.876231 18.868054 0.068595 
8.973239 5.674967 18.868054 0.048504 
9.943319 7.227095 18.868054 0.048504 
10.282847 9.070247 18.868054 0.048504 
10.573871 9.361271 18.868054 0.048504 
10.670879 6.645047 18.868054 0.048504 
10.670879 7.178591 18.868054 0.048504 
10.767887 7.033079 18.868054 0.048504 
10.913399 7.663631 18.868054 0.048504 
11.010407 7.566623 18.868054 0.048504 
11.107415 7.421111 18.868054 0.084011 
11.107415 7.469615 18.868054 0.097008 
11.155919 5.917487 18.868054 0.068595 
11.155919 7.372607 18.868054 0.068595 
11.737967 5.674967 18.868054 0.048504 
11.737967 5.723471 18.868054 0.048504 
11.737967 5.771975 18.868054 0.048504 
1.455120 6.111503 18.916558 0.048504 
3.783312 10.379855 18.916558 0.108458 
3.928824 11.155919 18.916558 0.048504 
4.025832 11.301431 18.916558 0.048504 
4.462368 4.947407 18.916558 0.048504 
4.462368 5.044415 18.916558 0.048504 
4.462368 5.286935 18.916558 0.048504 
4.510872 4.898903 18.916558 0.048504 
4.559376 4.898903 18.916558 0.048504 
4.656384 4.850399 18.916558 0.048504 
4.704888 4.850399 18.916558 0.048504 
4.704888 9.652295 18.916558 0.097008 
4.753392 4.559376 18.916558 0.048504 
4.753392 9.749303 18.916558 0.084011 
4.801895 9.846311 18.916558 0.097008 
4.801895 9.894815 18.916558 0.084011 
4.850399 9.943319 18.916558 0.048504 
5.577959 5.141423 18.916558 0.048504 
5.577959 5.189927 18.916558 0.048504 
5.868983 5.723471 18.916558 0.068595 
5.917487 7.421111 18.916558 0.048504 
5.965991 7.421111 18.916558 0.048504 
6.014495 7.372607 18.916558 0.048504 
6.111503 8.197175 18.916558 0.048504 
6.160007 8.100167 18.916558 0.048504 
6.160007 8.148671 18.916558 0.048504 
6.160007 8.197175 18.916558 0.068595 
6.305519 8.245679 18.916558 0.048504 
6.354023 8.294183 18.916558 0.048504 
6.451031 4.656384 18.916558 0.097008 
6.693551 8.585207 18.916558 0.084011 
6.742055 6.208511 18.916558 0.048504 
6.936071 9.167255 18.916558 0.048504 
7.033079 6.402527 18.916558 0.048504 
7.275599 4.122840 18.916558 0.048504 
7.421111 3.734808 18.916558 0.048504 
7.421111 3.783312 18.916558 0.048504 
7.421111 3.831816 18.916558 0.048504 
7.421111 9.506783 18.916558 0.181485 
7.566623 7.857647 18.916558 0.068595 
7.663631 7.663631 18.916558 0.048504 
7.712135 8.924735 18.916558 0.068595 
8.973239 5.723471 18.916558 0.048504 
10.282847 9.021743 18.916558 0.048504 
10.622375 6.693551 18.916558 0.048504 
10.622375 7.227095 18.916558 0.048504 
10.622375 9.312767 18.916558 0.048504 
10.767887 7.033079 18.916558 0.048504 
10.913399 7.615127 18.916558 0.048504 
10.913399 7.663631 18.916558 0.048504 
10.961903 7.566623 18.916558 0.048504 
11.107415 5.917487 18.916558 0.068595 
11.155919 7.324103 18.916558 0.048504 
11.204423 7.275599 18.916558 0.068595 
11.252927 7.227095 18.916558 0.048504 
11.689463 5.820479 18.916558 0.048504 
11.689463 5.868983 18.916558 0.048504 
11.689463 5.917487 18.916558 0.048504 
1.455120 6.111503 18.965062 0.048504 
2.328192 9.312767 18.965062 0.048504 
2.328192 9.361271 18.965062 0.048504 
3.831816 10.379855 18.965062 0.097008 
3.880320 10.331351 18.965062 0.068595 
3.928824 11.155919 18.965062 0.048504 
4.025832 11.301431 18.965062 0.048504 
4.316856 4.947407 18.965062 0.048504 
4.365360 4.947407 18.965062 0.048504 
4.413864 4.947407 18.965062 0.048504 
4.462368 5.286935 18.965062 0.048504 
4.510872 4.995911 18.965062 0.048504 
4.704888 4.850399 18.965062 0.048504 
4.704888 5.432447 18.965062 0.048504 
4.753392 9.700799 18.965062 0.097008 
4.801895 4.607880 18.965062 0.048504 
4.801895 9.943319 18.965062 0.068595 
4.898903 9.991823 18.965062 0.068595 
5.577959 6.548039 18.965062 0.048504 
5.868983 5.723471 18.965062 0.068595 
5.917487 7.469615 18.965062 0.084011 
5.917487 7.518119 18.965062 0.068595 
5.965991 5.383943 18.965062 0.048504 
5.965991 7.566623 18.965062 0.068595 
6.014495 8.148671 18.965062 0.048504 
6.062999 6.208511 18.965062 0.048504 
6.062999 7.906151 18.965062 0.048504 
6.062999 7.954655 18.965062 0.048504 
6.062999 8.100167 18.965062 0.048504 
6.062999 8.148671 18.965062 0.048504 
6.111503 8.051663 18.965062 0.048504 
6.354023 4.656384 18.965062 0.084011 
6.402527 4.656384 18.965062 0.097008 
6.693551 8.585207 18.965062 0.068595 
6.742055 6.208511 18.965062 0.048504 
6.936071 9.167255 18.965062 0.068595 
7.033079 6.402527 18.965062 0.048504 
7.275599 4.122840 18.965062 0.048504 
7.324103 3.928824 18.965062 0.048504 
7.324103 3.977328 18.965062 0.048504 
7.372607 3.880320 18.965062 0.048504 
7.421111 9.506783 18.965062 0.194016 
7.518119 7.906151 18.965062 0.068595 
7.663631 8.924735 18.965062 0.068595 
7.712135 7.615127 18.965062 0.048504 
8.973239 5.771975 18.965062 0.048504 
10.185839 4.801895 18.965062 0.048504 
10.185839 4.850399 18.965062 0.048504 
10.282847 9.021743 18.965062 0.048504 
10.573871 6.693551 18.965062 0.068595 
10.573871 6.887567 18.965062 0.048504 
10.573871 7.275599 18.965062 0.048504 
10.670879 9.312767 18.965062 0.048504 
10.913399 7.712135 18.965062 0.048504 
11.058911 4.365360 18.965062 0.048504 
11.107415 5.917487 18.965062 0.048504 
11.301431 7.178591 18.965062 0.068595 
11.640959 6.062999 18.965062 0.048504 
11.640959 6.111503 18.965062 0.048504 
11.640959 6.160007 18.965062 0.048504 
11.640959 6.257015 18.965062 0.048504 
11.689463 5.965991 18.965062 0.048504 
11.689463 6.014495 18.965062 0.048504 
2.279688 9.264263 19.013566 0.048504 
3.831816 10.428359 19.013566 0.068595 
3.880320 11.204423 19.013566 0.048504 
3.928824 10.282847 19.013566 0.048504 
3.977328 10.282847 19.013566 0.068595 
4.025832 11.301431 19.013566 0.048504 
4.171344 4.995911 19.013566 0.048504 
4.219848 4.995911 19.013566 0.048504 
4.268352 4.947407 19.013566 0.048504 
4.704888 4.898903 19.013566 0.048504 
4.704888 5.335439 19.013566 0.048504 
4.704888 5.383943 19.013566 0.068595 
4.704888 9.700799 19.013566 0.097008 
4.753392 9.943319 19.013566 0.048504 
4.850399 4.607880 19.013566 0.048504 
4.898903 4.607880 19.013566 0.048504 
4.947407 4.559376 19.013566 0.048504 
4.947407 10.040327 19.013566 0.068595 
5.383943 9.458279 19.013566 0.048504 
5.383943 9.506783 19.013566 0.048504 
5.529455 6.596543 19.013566 0.048504 
5.820479 8.051663 19.013566 0.048504 
5.868983 5.723471 19.013566 0.068595 
5.868983 7.421111 19.013566 0.068595 
5.868983 8.051663 19.013566 0.048504 
5.917487 8.100167 19.013566 0.048504 
5.965991 5.383943 19.013566 0.048504 
5.965991 8.100167 19.013566 0.048504 
6.014495 6.257015 19.013566 0.048504 
6.305519 4.704888 19.013566 0.068595 
6.742055 8.633711 19.013566 0.048504 
6.790559 6.208511 19.013566 0.048504 
6.936071 9.167255 19.013566 0.068595 
6.984575 7.760639 19.013566 0.048504 
7.033079 6.354023 19.013566 0.048504 
7.227095 4.074336 19.013566 0.068595 
7.275599 4.025832 19.013566 0.048504 
7.421111 9.555287 19.013566 0.160870 
7.518119 7.954655 19.013566 0.084011 
7.663631 8.924735 19.013566 0.084011 
7.712135 7.615127 19.013566 0.048504 
8.924735 5.771975 19.013566 0.068595 
10.282847 5.141423 19.013566 0.048504 
10.282847 8.973239 19.013566 0.048504 
10.573871 6.693551 19.013566 0.068595 
10.573871 6.887567 19.013566 0.048504 
10.719383 9.312767 19.013566 0.048504 
10.767887 9.264263 19.013566 0.068595 
10.816391 7.906151 19.013566 0.048504 
10.864895 7.760639 19.013566 0.048504 
10.864895 7.809143 19.013566 0.048504 
10.864895 7.857647 19.013566 0.048504 
11.058911 5.965991 19.013566 0.068595 
11.107415 4.413864 19.013566 0.048504 
11.301431 7.081583 19.013566 0.068595 
11.301431 7.130087 19.013566 0.048504 
11.592455 6.305519 19.013566 0.048504 
11.592455 6.354023 19.013566 0.048504 
11.592455 6.402527 19.013566 0.048504 
11.592455 6.451031 19.013566 0.048504 
11.640959 6.208511 19.013566 0.048504 
1.600632 6.742055 19.062070 0.048504 
1.600632 6.790559 19.062070 0.048504 
2.134176 9.118751 19.062070 0.048504 
2.182680 9.167255 19.062070 0.048504 
2.231184 9.215759 19.062070 0.048504 
2.279688 8.148671 19.062070 0.048504 
3.589296 9.700799 19.062070 0.048504 
3.831816 10.476863 19.062070 0.068595 
3.928824 11.204423 19.062070 0.048504 
3.977328 11.252927 19.062070 0.048504 
4.025832 10.234343 19.062070 0.048504 
4.122840 4.995911 19.062070 0.048504 
4.704888 4.850399 19.062070 0.048504 
4.704888 9.700799 19.062070 0.108458 
4.704888 9.991823 19.062070 0.048504 
4.704888 10.088831 19.062070 0.048504 
4.753392 5.286935 19.062070 0.048504 
4.850399 4.656384 19.062070 0.048504 
4.947407 10.088831 19.062070 0.068595 
5.383943 6.402527 19.062070 0.048504 
5.480951 6.596543 19.062070 0.048504 
5.626463 5.383943 19.062070 0.048504 
5.674967 7.954655 19.062070 0.048504 
5.723471 8.003159 19.062070 0.068595 
5.771975 8.003159 19.062070 0.048504 
5.868983 5.723471 19.062070 0.068595 
5.868983 7.372607 19.062070 0.068595 
5.965991 5.432447 19.062070 0.048504 
5.965991 6.257015 19.062070 0.048504 
5.965991 6.596543 19.062070 0.048504 
6.305519 4.753392 19.062070 0.048504 
6.645047 6.305519 19.062070 0.048504 
6.693551 6.305519 19.062070 0.048504 
6.742055 6.208511 19.062070 0.048504 
6.790559 8.682215 19.062070 0.048504 
6.839063 8.730719 19.062070 0.048504 
6.887567 9.797807 19.062070 0.048504 
6.887567 9.846311 19.062070 0.048504 
6.936071 9.215759 19.062070 0.048504 
7.033079 6.354023 19.062070 0.048504 
7.033079 7.760639 19.062070 0.048504 
7.081583 7.760639 19.062070 0.048504 
7.178591 4.122840 19.062070 0.048504 
7.421111 9.555287 19.062070 0.174884 
7.518119 8.003159 19.062070 0.097008 
7.663631 8.924735 19.062070 0.097008 
7.712135 7.615127 19.062070 0.048504 
8.924735 5.771975 19.062070 0.048504 
10.331351 8.973239 19.062070 0.048504 
10.573871 6.645047 19.062070 0.068595 
10.816391 7.954655 19.062070 0.048504 
10.816391 9.215759 19.062070 0.048504 
10.864895 9.167255 19.062070 0.048504 
10.913399 9.118751 19.062070 0.048504 
11.010407 6.014495 19.062070 0.068595 
11.155919 4.462368 19.062070 0.048504 
11.155919 4.510872 19.062070 0.048504 
11.204423 4.559376 19.062070 0.048504 
11.349935 6.984575 19.062070 0.048504 
11.349935 7.033079 19.062070 0.048504 
11.398439 6.887567 19.062070 0.068595 
11.398439 6.936071 19.062070 0.084011 
11.543951 6.499535 19.062070 0.048504 
11.543951 6.548039 19.062070 0.048504 
1.600632 6.645047 19.110574 0.048504 
1.600632 6.693551 19.110574 0.048504 
1.988664 8.003159 19.110574 0.048504 
2.085672 9.070247 19.110574 0.048504 
2.134176 8.973239 19.110574 0.048504 
2.134176 9.021743 19.110574 0.048504 
2.279688 8.148671 19.110574 0.048504 
2.716224 10.282847 19.110574 0.048504 
3.831816 10.525367 19.110574 0.068595 
3.977328 11.252927 19.110574 0.048504 
4.074336 10.282847 19.110574 0.068595 
4.656384 5.286935 19.110574 0.048504 
4.704888 5.286935 19.110574 0.048504 
4.704888 9.700799 19.110574 0.108458 
4.704888 10.040327 19.110574 0.048504 
4.753392 4.898903 19.110574 0.048504 
4.753392 10.137335 19.110574 0.048504 
4.850399 4.704888 19.110574 0.048504 
4.947407 10.137335 19.110574 0.068595 
5.383943 6.354023 19.110574 0.048504 
5.383943 6.451031 19.110574 0.048504 
5.432447 6.499535 19.110574 0.048504 
5.432447 6.548039 19.110574 0.048504 
5.432447 6.645047 19.110574 0.048504 
5.529455 7.809143 19.110574 0.048504 
5.577959 7.857647 19.110574 0.048504 
5.626463 5.383943 19.110574 0.068595 
5.626463 7.954655 19.110574 0.048504 
5.771975 7.324103 19.110574 0.048504 
5.820479 5.674967 19.110574 0.048504 
5.820479 7.324103 19.110574 0.048504 
5.868983 6.208511 19.110574 0.048504 
5.917487 6.257015 19.110574 0.068595 
5.917487 6.548039 19.110574 0.048504 
5.965991 6.402527 19.110574 0.048504 
5.965991 6.451031 19.110574 0.048504 
5.965991 6.499535 19.110574 0.048504 
6.257015 4.801895 19.110574 0.048504 
6.790559 6.208511 19.110574 0.048504 
6.887567 8.779223 19.110574 0.068595 
6.887567 9.215759 19.110574 0.068595 
6.984575 4.316856 19.110574 0.048504 
7.033079 4.268352 19.110574 0.048504 
7.033079 6.354023 19.110574 0.048504 
7.081583 4.219848 19.110574 0.048504 
7.130087 4.171344 19.110574 0.048504 
7.130087 6.354023 19.110574 0.048504 
7.130087 7.760639 19.110574 0.048504 
7.178591 6.354023 19.110574 0.048504 
7.421111 9.555287 19.110574 0.181485 
7.469615 8.003159 19.110574 0.084011 
7.663631 8.924735 19.110574 0.097008 
7.712135 7.469615 19.110574 0.048504 
7.712135 7.615127 19.110574 0.048504 
7.760639 7.469615 19.110574 0.048504 
8.924735 5.820479 19.110574 0.048504 
9.603791 7.712135 19.110574 0.048504 
10.331351 8.973239 19.110574 0.048504 
10.573871 6.596543 19.110574 0.048504 
10.816391 8.003159 19.110574 0.048504 
10.961903 9.021743 19.110574 0.048504 
10.961903 9.070247 19.110574 0.048504 
11.010407 6.014495 19.110574 0.068595 
11.010407 8.924735 19.110574 0.048504 
11.301431 4.801895 19.110574 0.048504 
11.398439 6.839063 19.110574 0.084011 
11.398439 7.081583 19.110574 0.048504 
11.446943 6.742055 19.110574 0.068595 
11.446943 6.790559 19.110574 0.084011 
11.495447 6.596543 19.110574 0.048504 
11.737967 6.305519 19.110574 0.048504 
1.600632 6.499535 19.159078 0.048504 
1.600632 6.548039 19.159078 0.048504 
1.600632 6.596543 19.159078 0.048504 
2.037168 8.003159 19.159078 0.048504 
2.085672 8.003159 19.159078 0.048504 
2.231184 8.100167 19.159078 0.048504 
2.473704 9.506783 19.159078 0.068595 
2.473704 9.555287 19.159078 0.068595 
2.473704 9.603791 19.159078 0.068595 
2.473704 9.652295 19.159078 0.068595 
2.473704 9.700799 19.159078 0.068595 
2.570712 9.943319 19.159078 0.068595 
2.570712 9.991823 19.159078 0.048504 
2.619216 10.040327 19.159078 0.048504 
2.619216 10.088831 19.159078 0.048504 
2.667720 10.137335 19.159078 0.068595 
2.667720 10.185839 19.159078 0.068595 
2.667720 10.234343 19.159078 0.068595 
2.764728 10.331351 19.159078 0.068595 
2.813232 10.379855 19.159078 0.084011 
2.861736 10.428359 19.159078 0.068595 
3.880320 10.573871 19.159078 0.084011 
3.977328 11.252927 19.159078 0.048504 
4.074336 10.428359 19.159078 0.048504 
4.122840 10.331351 19.159078 0.068595 
4.122840 10.379855 19.159078 0.068595 
4.607880 5.238431 19.159078 0.048504 
4.704888 5.286935 19.159078 0.048504 
4.704888 9.749303 19.159078 0.108458 
4.704888 9.991823 19.159078 0.048504 
4.753392 4.704888 19.159078 0.048504 
4.753392 10.185839 19.159078 0.048504 
4.801895 4.704888 19.159078 0.048504 
4.801895 4.850399 19.159078 0.048504 
4.850399 4.753392 19.159078 0.048504 
4.947407 10.137335 19.159078 0.068595 
4.947407 10.961903 19.159078 0.048504 
5.383943 6.693551 19.159078 0.068595 
5.432447 7.760639 19.159078 0.048504 
5.432447 9.361271 19.159078 0.068595 
5.432447 9.409775 19.159078 0.048504 
5.480951 7.809143 19.159078 0.048504 
5.577959 7.906151 19.159078 0.048504 
5.674967 5.432447 19.159078 0.048504 
5.723471 7.275599 19.159078 0.048504 
5.820479 6.160007 19.159078 0.068595 
5.868983 5.674967 19.159078 0.068595 
5.965991 6.305519 19.159078 0.048504 
5.965991 6.354023 19.159078 0.048504 
6.208511 4.801895 19.159078 0.048504 
6.208511 5.383943 19.159078 0.048504 
6.790559 6.208511 19.159078 0.048504 
6.887567 9.215759 19.159078 0.068595 
6.936071 4.365360 19.159078 0.048504 
6.936071 8.779223 19.159078 0.048504 
7.033079 6.354023 19.159078 0.048504 
7.081583 6.354023 19.159078 0.048504 
7.178591 7.809143 19.159078 0.048504 
7.372607 9.555287 19.159078 0.160870 
7.421111 8.003159 19.159078 0.068595 
7.615127 8.924735 19.159078 0.084011 
7.663631 7.421111 19.159078 0.048504 
8.924735 5.868983 19.159078 0.048504 
10.282847 8.924735 19.159078 0.048504 
10.573871 6.596543 19.159078 0.048504 
10.816391 8.051663 19.159078 0.048504 
10.961903 6.062999 19.159078 0.068595 
11.010407 8.973239 19.159078 0.048504 
11.058911 8.827727 19.159078 0.048504 
11.058911 8.876231 19.159078 0.048504 
11.107415 8.779223 19.159078 0.048504 
11.155919 8.682215 19.159078 0.048504 
11.155919 8.730719 19.159078 0.048504 
11.252927 7.275599 19.159078 0.048504 
11.252927 7.324103 19.159078 0.048504 
11.301431 4.753392 19.159078 0.048504 
11.349935 4.850399 19.159078 0.048504 
11.349935 4.898903 19.159078 0.048504 
11.349935 4.947407 19.159078 0.048504 
11.349935 7.130087 19.159078 0.048504 
11.398439 6.839063 19.159078 0.048504 
11.446943 6.596543 19.159078 0.048504 
11.446943 6.645047 19.159078 0.048504 
11.446943 6.693551 19.159078 0.048504 
11.592455 7.081583 19.159078 0.048504 
11.592455 7.130087 19.159078 0.048504 
11.640959 6.742055 19.159078 0.048504 
11.640959 6.790559 19.159078 0.048504 
11.640959 6.839063 19.159078 0.048504 
11.640959 6.887567 19.159078 0.048504 
11.640959 6.936071 19.159078 0.048504 
11.689463 6.354023 19.159078 0.048504 
11.689463 6.402527 19.159078 0.048504 
11.689463 6.451031 19.159078 0.048504 
11.689463 6.499535 19.159078 0.048504 
11.689463 6.548039 19.159078 0.048504 
11.689463 6.596543 19.159078 0.048504 
11.689463 6.645047 19.159078 0.048504 
11.689463 6.693551 19.159078 0.048504 
11.737967 5.674967 19.159078 0.048504 
11.737967 5.723471 19.159078 0.048504 
11.737967 5.771975 19.159078 0.048504 
11.737967 5.820479 19.159078 0.048504 
11.737967 6.208511 19.159078 0.048504 
11.737967 6.257015 19.159078 0.048504 
1.552128 6.451031 19.207582 0.048504 
2.473704 9.458279 19.207582 0.068595 
2.522208 9.749303 19.207582 0.084011 
2.570712 9.846311 19.207582 0.068595 
2.570712 9.894815 19.207582 0.084011 
2.910240 10.476863 19.207582 0.068595 
3.928824 10.525367 19.207582 0.048504 
3.928824 10.622375 19.207582 0.068595 
3.977328 10.476863 19.207582 0.048504 
3.977328 11.252927 19.207582 0.048504 
4.025832 10.476863 19.207582 0.048504 
4.171344 10.428359 19.207582 0.068595 
4.656384 5.238431 19.207582 0.048504 
4.704888 4.704888 19.207582 0.048504 
